"Data Source","World Development Indicators",

"Last Updated Date","2017-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"IDA total","IDA","GDP (current US$)","NY.GDP.MKTP.CD","38748692260.3948","40905486343.7645","44123855995.0844","49688700780.7972","48638830926.4056","55127127619.5494","59801429749.3153","60439331470.9625","63710108686.0779","71945084444.5374","83611704212.3582","83933783702.5892","87371340568.4539","100144499811.812","135889407708.479","162649110156.035","169321323255.879","184780649645.364","208345111898.598","242195946786.616","285548847107.09","292801265885.592","283456512539.266","254398227877.098","247369742089.672","256654502726.648","264781775186.289","286234708513.801","295577043063.381","295978940818.795","312339707016.852","318967140383.491","309553959926.278","298741566135.18","285802386263.917","331562738922.137","365804847537.745","377740987931.319","376129203724.069","385846241612.534","425955016165.439","414877779648.671","444822239206.007","503607352753.133","585417780901.716","677263856840.946","814002488452.235","949952688725.4","1141761566655.15","1125176003190.5","1444980672769.83","1639584122424.2","1768118438213.61","1922693336373.33","2082520619431.07","2025758505542.6","1996430776919.24",
"IDA blend","IDB","GDP (current US$)","NY.GDP.MKTP.CD","12528091853.1585","13388928377.9155","14310570026.0649","15136261036.8151","16547083675.0911","18008427704.7256","19548468193.7723","19670828004.2858","20910846571.8878","23861812085.1294","32843393663.087","30365264329.5773","33936248295.21","36073763303.9852","52387318527.9086","60251909395.5155","73264439498.9809","76793603162.5652","83188559519.2582","102363089138.532","131669829698.641","135610723887.684","127708517011.63","106285802122.516","99724892442.8074","99654429284.9044","96843172567.8211","107048715951.938","114678605164.99","117241208130.828","124515366242.566","128087577902.076","129464158157.523","117459126359.094","117901745281.71","139685272955.961","155752080707.91","157340845858.204","150468042836.428","157062060341.58","174891573406.934","168921966719.703","183712405328.485","209404819444.115","252474835319.475","297634375913.672","373661921221.27","427256953306.27","508512182149.602","473469947548.861","699996618179.802","802831759834.01","883071662424.879","960383402110.485","1043383926479.73","976614588892.231","914220211373.289",
"Indonesia","IDN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","5667756644.83099","7076465295.33327","8337423312.88344","9150684931.50685","9333536359.79807","10997590361.4458","16273253012.0482","25802409638.5542","30463855421.6867","37269156626.506","45808915662.6506","51455719099.9244","51400186379.3033","72482337370.3493","85518233450.774","90158449307.2387","81052283404.6079","84853699994.0508","85289491750.3225","79954072569.8533","75929617576.8776","84300174477.2018","94451427898.3405","106140727357.035","116621996217.133","128026966579.964","158006700301.533","176892143931.505","202132028723.115","227369679374.973","215748998609.635","95445547872.715","140001351215.462","165021012077.81","160446947784.909","195660611165.183","234772463823.808","256836875295.452","285868618224.017","364570514304.85","432216737774.861","510228635279.289","539580088908.138","755094160363.071","892969107923.094","917869910105.749","912524136718.018","890814755233.225","861256351277.359","932259177765.307",
"IDA only","IDX","GDP (current US$)","NY.GDP.MKTP.CD","26900729558.6757","28202127747.3092","30578919823.2806","35608750994.9935","32782637428.4101","38049648216.3679","41260252648.3373","41803467079.1779","43857842843.3742","49232891560.4312","51155937980.7403","54433112942.9091","53913727572.5047","65130587108.3052","84317852974.6353","103845586044.62","95540888530.4484","108030645862.408","125870174760.378","139556026001.644","151420555888.676","154577110449.62","153716825855.11","147442512236.276","147495091462.227","157306474735.099","168977242488.593","180063158863.86","181385498558.729","179072082631.41","188126607992.926","191081249885.044","179808280295.292","181679334834.709","167877722801.344","191639298395.647","209648120648.986","220284365616.801","226082116332.62","228981957026.655","251151822827.442","246099126238.948","261187520893.639","294249141169.591","332732438424.107","379223704355.932","439386921175.794","521840470219.517","632814903358.775","653724047017.457","739442152602.564","829706713781.067","875853724368.38","952302996802.464","1028027058553.17","1040940192004.62","1077908367748.55",
"Isle of Man","IMN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914727080.643268","1023086918.62768","1180919719.40764","1382548249.78303","1567465656.8505","1563667799.61578","1614595290.9182","1897606791.43353","2264911806.90354","2758117365.04863","2971167185.35511","3344402193.24608","5685988395.35814","5827468750","5047909331.6716","5420118974.04203","6066454093.89521","6433357030.0158","6754330154.76004","7428280401.5139","","",
"India","IND","GDP (current US$)","NY.GDP.MKTP.CD","36535925031.34","38709096075.6305","41599070242.3094","47776000900.0302","55726873083.5543","58760424669.8482","45253641303.1897","49466168890.9507","52377324284.1951","57668330026.3629","61589800519.5084","66452561865.8332","70509913049.4003","84374541630.2062","98198276856.6209","97159222024.1364","101346972433.934","119866746574.408","135468782808.69","150950826964.424","183839864649.15","190909548789.769","198037712681.605","215350771428.331","209328156800.867","229410293759.071","245664654062.873","275311425331.64","292632656262.687","292093308319.642","316697337894.513","266502281094.117","284363884080.101","275570363431.902","322909902308.892","355475984177.451","387656017798.596","410320300470.283","415730874171.13","452699998386.914","462146799337.698","478965491060.771","508068952065.901","599592902016.345","699688852930.276","808901077222.839","920316529729.747","1201111768410.27","1186952757636.11","1323940295874.06","1656617073124.71","1823049927772.05","1827637859136.23","1856722121394.42","2035393459980.06","2111751098184.5","2263522518124.03",
"Not classified","INX","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP (current US$)","NY.GDP.MKTP.CD","1939329775.43739","2088012282.35667","2260349684.08625","2430843768.44553","2766608945.87402","2945704142.99765","3104034393.23162","3343636773.36759","3278584478.33023","3787077343.72783","4400344547.34455","5103293982.36872","6324312352.47836","7488574956.58885","7904673172.52808","9493191637.63066","9463110246.24965","11259469295.2329","14662488976.1401","18337460025.7898","21769374170.5778","20690641399.4169","21496001229.5998","20786594499.3638","20126542854.7038","21291058299.3254","28742982513.777","33954080524.3446","37810270545.8908","39277216207.166","49354416568.9723","49836763468.1202","55973865067.6672","52469340621.0024","57154150176.6784","69208232323.2323","75864982358.871","82816774116.5234","90111618257.2614","98781557639.0369","99855067256.3111","109119123042.506","127941699604.743","164285609480.813","193870908865.16","211684827757.742","232167519759.127","270043019436.08","274919027391.241","235765976660.183","221343483668.837","240590736123.315","225819189160.686","239271158532.518","256271345442.586","283716006697.636","294053595685.717",
"Iran, Islamic Rep.","IRN","GDP (current US$)","NY.GDP.MKTP.CD","4199134389.43894","4426949094.38944","4693566415.84158","4928628018.48185","5379845647.52475","6197319928.71287","6789938671.9472","7555383689.76898","8623172959.73597","9743089607.92079","10976245153.7954","13731801564.3564","17153463263.3663","27081698249.1798","46209092072.4584","51776222349.8518","68055295080.4565","80600122702.2202","77994316621.497","90391877325.2927","94362275579.4621","100499312749.447","125948756439.161","156365156618.288","162276728619.617","180183629600.036","209094561834.095","134009995922.987","123057861333.933","120496362916.372","124813263926.374","","","63743623232.012","71841461172.5964","96419225743.6737","120403931885.441","113919163421.155","110276913362.508","113848450088.351","109591707802.216","126878750295.944","128626917503.72","153544751395.43","183697185041.72","219845971945.264","258645743978.386","337474485087.271","397189565318.895","398978104575.331","467790215915.476","592037800186.865","587209369682.67","511620875086.78","425326068422.881","393436064441.692","",
"Iraq","IRQ","GDP (current US$)","NY.GDP.MKTP.CD","1684121534.58415","1831700364.04369","1954634836.18034","1978437692.5231","2340521142.5371","","","","2896947633.71605","3008120974.51694","3281713805.65668","3865346534.65347","4113848002.40312","5134367778.1446","11516762614.2906","13458516762.6143","17754825601.0836","19838130714.5276","23762275651.8794","37816457839.4853","53405689129.6986","38424991534.0332","42595309882.7471","40595046638.7906","46802508845.2879","48284979092.9559","47127693792.2161","56609842393.0524","62503055644.9019","65641363782.5668","179885815374.719","","","","","","","","","","","","","","36627901762.063","49954890353.2609","65140293687.5395","88840050497.0957","131613661510.475","111660855042.735","138516722649.573","185749664444.444","218000986222.639","234648370497.427","234648370497.427","179640210726.448","171489001692.047",
"Iceland","ISL","GDP (current US$)","NY.GDP.MKTP.CD","248434096.968726","253885656.329253","284916516.159537","340061650.119898","434267936.914583","523694949.370689","628893310.399926","621225962.154708","474399471.622359","414709311.35296","531004659.090909","675722954.545455","846506911.398142","1163864529.01365","1527559579.78989","1418360312.29668","1683117417.79656","2226538693.61895","2532331673.49047","2876729410.09643","3409023699.34967","3521512388.91504","3232804218.11116","2788530415.2511","2887825523.68452","3008412959.52317","4022192403.69597","5565384032.45323","6156487920.21202","5718878001.74609","6521544489.20626","6966138525.63635","7138787995.32199","6269347502.78093","6441621297.77366","7181787873.86945","7501950115.78947","7596126045.95208","8468339855.94356","8931365460.57043","8946079678.43696","8146073989.52626","9199643907.97902","11304084266.5137","13703315349.2507","16691213479.471","17043245939.014","21295012098.9774","17640375722.4448","12887072301.1621","13254818331.1893","14674650434.6757","14218575093.024","15479256844.8708","17178962757.4324","16783714958.4498","20047413006.3471",
"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD","2598500000","3138500000","2510000000","2992333333.33333","3405333333.33333","3663333333.33333","3980000000","4030000000","4619000000","5329333333.33333","6267666666.66667","5851750000","7496250000","9692000000","13986250000","13028166666.6667","12359875000","14390000000","13967647058.8235","17796000000","21884705882.3529","23258596491.2281","24539341563.786","27442580071.1744","26043655184.1746","24121638985.495","29702243917.1932","35477234541.5778","43893303708.7998","44599771759.5491","52490327348.4773","59170286560.4844","65771216420.6417","65925583866.2945","74669719504.5","99968784246.0067","109774101575.963","114543978662.956","115838004263.046","117212358383.458","132396684080.151","130751599020.377","121092701253.746","126749741990.734","135418563141.455","142837533703.233","154511423313.434","179564275455.807","216760312151.616","208068814688.605","233754747258.625","261374751963.332","257641795689.722","293314777888.557","308769389865.564","299415714726.768","318743685882.414",
"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD","40385288344.1911","44842760293.1924","50383891898.9911","57710743059.8341","63175417019.0094","67978153850.5191","73654870011.2757","81133120065.4202","87942231678.3505","97085082807.3751","113021272614.622","124261125780.275","144780888114.21","174913182995.683","198906211372.432","226944778173.191","223976031867.876","256746611586.57","314019079397.673","392378586343.51","475682508026.227","429282144779.424","425863253400.143","441580964558.899","436443282455.367","450725817665.551","638273988310.17","803055421720.944","888667916542.696","925598071408.411","1177326298642.53","1242109402060.25","1315806990573.45","1061445229481.97","1095590837536.02","1170787357066.44","1308929305684.53","1239050936221.01","1266309223820.68","1248563148945.24","1141760021927.4","1162317840447.43","1266510668642.95","1569649631715.58","1798314755525.2","1852661936077.6","1942633841801.53","2203053327128.39","2390729210487.77","2185160158794.11","2125058270201.64","2276292459232.78","2072823111961.1","2130491269673.44","2151732834411.5","1824902219021.73","1849970464191.78",
